mapid	name	ncommon	ncompounds	compounds	pvalue	reject	padj
mmu00290	Valine, leucine and isoleucine biosynthesis - Mus musculus (mouse)	5	5	['C00188', 'C00233', 'C00407', 'C00123', 'C00022']	0.0034586654949467235	False	0.21443726068669686
mmu00280	Valine, leucine and isoleucine degradation - Mus musculus (mouse)	3	3	['C00407', 'C00123', 'C00233']	0.034586654949462975	False	0.8885110517366757
mmu04015	Rap1 signaling pathway - Mus musculus (mouse)	2	2	['C00035', 'C00044']	0.10740066536938785	False	0.8885110517366757
mmu04014	Ras signaling pathway - Mus musculus (mouse)	2	2	['C00035', 'C00044']	0.10740066536938785	False	0.8885110517366757
mmu00983	Drug metabolism - other enzymes - Mus musculus (mouse)	2	2	['C00003', 'C00006']	0.10740066536938785	False	0.8885110517366757
mmu00970	Aminoacyl-tRNA biosynthesis - Mus musculus (mouse)	8	17	['C00152', 'C00188', 'C00049', 'C00041', 'C00148', 'C00047', 'C00135', 'C00065', 'C00079', 'C00082', 'C00062', 'C00407', 'C00064', 'C00025', 'C00123', 'C00073', 'C00078']	0.15188211857032172	False	0.8885110517366757
mmu00270	Cysteine and methionine metabolism - Mus musculus (mouse)	7	15	['C00019', 'C00170', 'C02291', 'C00049', 'C02989', 'C00263', 'C00041', 'C00022', 'C00021', 'C00065', 'C02356', 'C00979', 'C00606', 'C00073', 'C00051']	0.18451883131646832	False	0.8885110517366757
mmu04122	Sulfur relay system - Mus musculus (mouse)	3	5	['C00019', 'C00041', 'C00044', 'C00378', 'C00979']	0.2015458711146395	False	0.8885110517366757
mmu04066	HIF-1 signaling pathway - Mus musculus (mouse)	3	5	['C00031', 'C00186', 'C00002', 'C00072', 'C00022']	0.2015458711146395	False	0.8885110517366757
mmu00190	Oxidative phosphorylation - Mus musculus (mouse)	3	5	['C00042', 'C00004', 'C00003', 'C00002', 'C00008']	0.2015458711146395	False	0.8885110517366757
mmu00240	Pyrimidine metabolism - Mus musculus (mouse)	7	16	['C00106', 'C00029', 'C00055', 'C00015', 'C00063', 'C00881', 'C00295', 'C00064', 'C00364', 'C00363', 'C02067', 'C00105', 'C00299', 'C00475', 'C00214', 'C00112']	0.24316212146348462	False	0.8885110517366757
mmu00430	Taurine and hypotaurine metabolism - Mus musculus (mouse)	4	8	['C00041', 'C05122', 'C00519', 'C00245', 'C05123', 'C00025', 'C00606', 'C00022']	0.2470095569015509	False	0.8885110517366757
mmu00860	Porphyrin metabolism - Mus musculus (mouse)	2	3	['C00430', 'C00188', 'C00025']	0.25302868620925645	False	0.8885110517366757
mmu00260	Glycine, serine and threonine metabolism - Mus musculus (mouse)	6	14	['C00581', 'C00188', 'C02291', 'C00719', 'C00263', 'C00022', 'C00049', 'C00065', 'C00114', 'C00430', 'C00213', 'C00300', 'C01026', 'C00078']	0.29339618509885024	False	0.8885110517366757
mmu00330	Arginine and proline metabolism - Mus musculus (mouse)	7	17	['C00019', 'C00581', 'C00148', 'C00334', 'C00134', 'C02305', 'C02714', 'C01157', 'C00315', 'C03771', 'C00077', 'C00791', 'C00025', 'C00213', 'C00062', 'C00300', 'C00022']	0.30705812348869616	False	0.8885110517366757
mmu00520	Amino sugar and nucleotide sugar metabolism - Mus musculus (mouse)	3	6	['C00031', 'C00029', 'C00096', 'C00167', 'C00043', 'C00103']	0.3102932532912009	False	0.8885110517366757
mmu00053	Ascorbate and aldarate metabolism - Mus musculus (mouse)	3	6	['C00029', 'C00072', 'C00096', 'C00167', 'C01620', 'C00022']	0.3102932532912009	False	0.8885110517366757
mmu04152	AMPK signaling pathway - Mus musculus (mouse)	3	6	['C00031', 'C00020', 'C00003', 'C00354', 'C00008', 'C00022']	0.3102932532912009	False	0.8885110517366757
mmu00790	Folate biosynthesis - Mus musculus (mouse)	1	1	['C00044']	0.32960893854747647	False	0.8885110517366757
mmu00900	Terpenoid backbone biosynthesis - Mus musculus (mouse)	1	1	['C00022']	0.32960893854747647	False	0.8885110517366757
mmu00780	Biotin metabolism - Mus musculus (mouse)	1	1	['C00047']	0.32960893854747647	False	0.8885110517366757
mmu00830	Retinol metabolism - Mus musculus (mouse)	1	1	['C00777']	0.32960893854747647	False	0.8885110517366757
mmu00515	Mannose type O-glycan biosynthesis - Mus musculus (mouse)	1	1	['C00063']	0.32960893854747647	False	0.8885110517366757
